ID,default.payment.next.month,SEX,EDUCATION,MARRIAGE,AGE,LIMIT_BAL,PAY_1,PAY_3,PAY_5,BILL_AMT1,BILL_AMT3,BILL_AMT5,PAY_AMT1,PAY_AMT3,PAY_AMT5
249,0,Male,High School,1,46,50000.0,0,0,0,35713.0,16099.0,16765.0,1561.0,587.0,1000.0
250,0,Female,University,0,26,50000.0,1,2,0,50867.0,48869.0,29527.0,1710.0,1206.0,2005.0
251,0,Male,University,0,28,30000.0,0,0,0,29242.0,29155.0,22001.0,5006.0,851.0,0.0
252,1,Female,University,0,26,140000.0,0,0,0,101551.0,104781.0,107699.0,5366.0,3605.0,3785.0
253,0,Female,Graduate School,0,28,160000.0,0,0,-1,70243.0,28052.0,99669.0,7042.0,1000.0,12600.0
254,0,Female,University,0,29,400000.0,-1,-1,-1,19532.0,1453.0,1896.0,3127.0,4968.0,2494.0
255,0,Male,University,1,25,50000.0,0,0,0,27699.0,29341.0,29533.0,1565.0,980.0,1024.0
256,0,Female,University,1,48,140000.0,0,-1,-1,1154.0,862.0,1130.0,1233.0,1355.0,21361.0
257,0,Female,University,1,33,160000.0,-1,-1,0,8015.0,9624.0,7333.0,2453.0,52572.0,2210.0
258,0,Female,High School,1,43,100000.0,0,-2,-2,62170.0,0.0,0.0,0.0,0.0,0.0
259,1,Male,Graduate School,1,48,220000.0,2,0,0,210380.0,201852.0,172169.0,10000.0,6000.0,6000.0
260,0,Female,Graduate School,0,29,510000.0,0,0,0,78331.0,107686.0,87265.0,40010.0,5000.0,25365.0
261,0,Male,University,0,29,50000.0,0,0,0,49276.0,32563.0,29130.0,1602.0,3000.0,1062.0
262,0,Female,Graduate School,1,38,160000.0,-1,-1,2,4473.0,5969.0,16578.0,4664.0,18941.0,12652.0
263,0,Female,Graduate School,0,37,230000.0,-2,-2,-2,2283.0,0.0,299.0,51315.0,0.0,338.0
264,0,Female,Graduate School,0,37,80000.0,-1,-1,-1,10115.0,5986.0,1644.0,258.0,188.0,16872.0
265,0,Female,University,1,25,150000.0,-1,-2,-1,6156.0,0.0,316.0,0.0,316.0,316.0
266,0,Male,High School,0,23,10000.0,0,0,0,6974.0,9002.0,9729.0,1134.0,478.0,0.0
267,1,Female,High School,0,49,130000.0,0,0,0,89003.0,72197.0,28065.0,4100.0,1630.0,600.0
268,0,Female,Graduate School,0,48,40000.0,0,0,0,34871.0,33634.0,34762.0,1600.0,1500.0,1500.0
269,1,Male,University,0,27,50000.0,3,2,0,13694.0,14242.0,14319.0,1700.0,426.0,2614.0
270,0,Male,High School,0,32,100000.0,0,0,0,70003.0,20974.0,19848.0,2035.0,616.0,1009.0
271,0,Male,Graduate School,1,34,120000.0,-1,-1,0,1082.0,1350.0,450.0,0.0,0.0,0.0
272,1,Female,Graduate School,0,58,260000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
273,0,Female,University,0,33,200000.0,0,0,0,11253.0,14024.0,16325.0,2000.0,2000.0,1200.0
274,1,Female,University,0,28,360000.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
275,0,Female,University,0,36,70000.0,0,0,0,68699.0,68376.0,14310.0,4483.0,3268.0,3000.0
276,1,Male,Graduate School,1,40,460000.0,2,-1,-1,171.0,-13.0,-10.0,2728.0,2654.0,22545.0
277,0,Female,Graduate School,0,26,50000.0,-1,-1,-1,1156.0,316.0,316.0,316.0,316.0,316.0
278,0,Male,High School,1,33,50000.0,0,0,0,50859.0,50654.0,20067.0,2007.0,691.0,703.0
279,0,Female,University,1,31,250000.0,0,0,0,103109.0,97109.0,100871.0,4000.0,5000.0,5000.0
280,0,Female,Graduate School,0,27,30000.0,0,-1,0,1512.0,664.0,0.0,1000.0,1500.0,0.0
281,0,Male,University,1,44,270000.0,0,0,-1,127543.0,92630.0,44149.0,10063.0,10150.0,43509.0
282,0,Female,High School,0,30,180000.0,0,0,0,163935.0,147032.0,103692.0,7722.0,3563.0,3000.0
283,0,Female,Graduate School,0,28,100000.0,0,0,0,53494.0,52600.0,55831.0,4173.0,2025.0,3000.0
284,0,Female,High School,1,32,230000.0,0,0,0,195126.0,92195.0,98182.0,5000.0,5000.0,4000.0
285,0,Female,Graduate School,1,46,210000.0,-1,-1,-1,110346.0,21874.0,16171.0,41986.0,20076.0,586.0
286,0,Male,Graduate School,0,38,210000.0,2,0,0,60502.0,62769.0,63663.0,3276.0,2000.0,2000.0
287,0,Female,University,1,46,440000.0,0,0,0,180641.0,149944.0,105280.0,8610.0,3727.0,4001.0
288,1,Female,University,0,25,100000.0,2,0,0,70896.0,70125.0,69718.0,3472.0,2000.0,1960.0
289,0,Female,University,1,46,240000.0,0,0,0,8751.0,10605.0,11765.0,1295.0,1000.0,1000.0
290,1,Male,Graduate School,0,33,280000.0,-1,-1,-1,898.0,325.0,325.0,898.0,898.0,0.0
291,1,Female,University,0,22,50000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
292,0,Male,University,1,43,30000.0,3,2,2,1700.0,1914.0,2000.0,1100.0,300.0,600.0
293,1,Male,University,0,27,10000.0,0,2,0,7015.0,9560.0,9963.0,3507.0,500.0,393.0
294,0,Male,Graduate School,0,29,130000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
295,0,Male,Graduate School,0,31,200000.0,0,0,0,194353.0,186292.0,133634.0,9000.0,4715.0,5141.0
296,0,Female,University,1,29,120000.0,-1,-1,-1,1686.0,2179.0,0.0,657.0,1423.0,1820.0
297,0,Female,University,1,36,210000.0,0,0,0,143225.0,144415.0,147993.0,6483.0,6000.0,4544.0
298,0,Female,Graduate School,1,36,280000.0,0,0,0,58983.0,63225.0,30172.0,2755.0,1300.0,1100.0
299,1,Male,Graduate School,0,34,300000.0,1,-1,-1,0.0,13001.0,19595.0,0.0,0.0,203.0
300,0,Male,University,0,37,100000.0,0,0,0,99209.0,67185.0,66796.0,3490.0,2314.0,2497.0
301,0,Female,Graduate School,0,36,440000.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,162000.0
302,0,Female,High School,1,40,50000.0,0,0,0,49941.0,12104.0,13687.0,2400.0,1000.0,1000.0
303,1,Female,Graduate School,0,25,20000.0,0,2,0,11968.0,27820.0,15761.0,2800.0,4000.0,1000.0
304,0,Female,Graduate School,0,27,200000.0,-1,-1,0,871.0,960.0,4084.0,665.0,3908.0,3500.0
305,0,Female,University,0,26,110000.0,-2,-2,-2,432.0,5704.0,1848.0,3220.0,0.0,0.0
306,0,Female,University,1,36,500000.0,-1,-1,-1,10483.0,0.0,4590.0,23962.0,8500.0,0.0
307,0,Female,University,1,27,300000.0,1,-1,-2,0.0,0.0,0.0,5215.0,0.0,0.0
308,1,Male,High School,1,55,30000.0,2,2,3,9720.0,11339.0,13836.0,1200.0,2000.0,1500.0
309,0,Female,Graduate School,0,27,60000.0,-1,-1,-1,20847.0,14366.0,273.0,13809.0,4889.0,13557.0
310,0,Female,University,1,38,400000.0,-1,-1,0,3697.0,1354.0,5103.0,1000.0,5322.0,2386.0
311,0,Female,University,1,34,180000.0,0,0,0,143301.0,147042.0,130331.0,7000.0,5000.0,5000.0
312,0,Male,Graduate School,0,40,20000.0,0,0,0,10934.0,16567.0,13057.0,3000.0,0.0,1500.0
313,1,Female,High School,1,49,200000.0,-1,2,0,52439.0,56205.0,58657.0,0.0,0.0,2286.0
314,0,Male,Graduate School,0,27,100000.0,0,0,0,55734.0,33415.0,17580.0,1631.0,200.0,909.0
315,1,Male,University,0,23,60000.0,0,0,0,49507.0,34312.0,17808.0,1970.0,618.0,2000.0
316,0,Female,University,0,36,110000.0,0,0,0,47819.0,50330.0,52175.0,2200.0,2000.0,2500.0
317,0,Female,High School,1,53,260000.0,1,-1,-2,0.0,526.0,397.0,165.0,452.0,485.0
318,0,Female,High School,1,46,50000.0,3,2,0,48522.0,29516.0,29898.0,3754.0,1070.0,863.0
319,0,Male,University,0,29,180000.0,1,-2,-2,-2.0,-2.0,-2.0,0.0,0.0,0.0
320,1,Male,University,0,29,110000.0,1,2,0,58362.0,51908.0,47862.0,2500.0,2000.0,1854.0
321,0,Female,Graduate School,0,27,340000.0,0,0,0,172180.0,166281.0,145645.0,21105.0,5000.0,2732.0
322,0,Male,University,0,24,50000.0,-1,0,0,1399.0,3865.0,8384.0,1070.0,3666.0,1306.0
323,1,Female,University,1,28,230000.0,0,0,-1,26361.0,1100.0,767.0,1710.0,1000.0,6173.0
324,0,Female,University,0,32,360000.0,0,0,0,93029.0,91834.0,100123.0,10000.0,10000.0,10000.0
325,0,Male,University,0,43,210000.0,1,-1,0,0.0,38013.0,45075.0,0.0,3000.0,3000.0
326,1,Female,University,1,41,220000.0,-1,2,2,650.0,325.0,475.0,325.0,950.0,325.0
327,1,Female,University,1,34,60000.0,2,2,2,24898.0,27233.0,29566.0,3800.0,3720.0,1300.0
328,0,Male,University,1,55,340000.0,-2,-1,-2,50396.0,8300.0,24599.0,44665.0,2190.0,7416.0
329,0,Male,Graduate School,1,40,150000.0,2,2,2,99855.0,100064.0,107147.0,5200.0,8100.0,4200.0
330,1,Female,University,1,37,200000.0,1,2,-1,-179.0,189.0,23209.0,1000.0,6900.0,17000.0
331,1,Female,University,0,40,130000.0,0,2,0,9559.0,11883.0,10167.0,3000.0,500.0,2700.0
332,0,Female,Graduate School,0,28,60000.0,1,0,0,10540.0,11237.0,20973.0,0.0,673.0,11540.0
333,0,Female,University,1,43,400000.0,1,-2,-1,0.0,0.0,1600.0,0.0,0.0,78388.0
334,0,Male,Graduate School,0,27,20000.0,0,0,0,20571.0,19658.0,19108.0,1323.0,830.0,674.0
335,0,Female,Graduate School,0,28,190000.0,0,0,0,143464.0,151905.0,156664.0,5795.0,5645.0,6370.0
336,0,Female,Graduate School,0,30,260000.0,0,0,0,156882.0,159988.0,158762.0,10000.0,6000.0,7000.0
337,0,Female,University,0,31,140000.0,-2,-2,-2,390.0,0.0,0.0,0.0,0.0,0.0
338,1,Female,University,1,31,50000.0,0,0,0,46512.0,49675.0,30078.0,1974.0,1061.0,1046.0
339,0,Female,Graduate School,0,34,120000.0,-1,0,-1,882.0,6313.0,1330.0,6900.0,1100.0,3800.0
340,0,Female,University,0,30,240000.0,-2,-2,-2,92.0,92.0,92.0,92.0,0.0,0.0
341,0,Male,University,0,36,50000.0,0,0,-1,5916.0,4123.0,978.0,1212.0,0.0,0.0
342,0,Female,Graduate School,0,29,200000.0,-1,-1,-1,2393.0,4847.0,24815.0,0.0,20183.0,0.0
343,0,Male,Graduate School,1,39,180000.0,0,-1,0,274731.0,242063.0,-1005.0,11000.0,26000.0,101005.0
344,0,Female,Graduate School,0,26,180000.0,0,0,0,145403.0,130553.0,108248.0,5440.0,3835.0,4250.0
345,0,Female,Graduate School,0,29,160000.0,-1,-2,0,3097.0,-2697.0,6182.0,0.0,5000.0,1500.0
346,0,Female,University,0,26,100000.0,-1,-1,0,1370.0,4159.0,1980.0,4210.0,1000.0,2000.0
347,1,Female,University,0,29,50000.0,0,0,0,47081.0,50409.0,39963.0,3000.0,2000.0,2000.0
348,0,Female,University,0,31,140000.0,0,0,0,138119.0,140254.0,141748.0,6600.0,5100.0,6000.0
349,1,Female,University,0,26,30000.0,0,0,0,17893.0,20123.0,20796.0,1411.0,621.0,715.0
350,0,Male,Graduate School,0,26,90000.0,0,-1,0,39128.0,1940.0,0.0,1541.0,0.0,23101.0
351,0,Male,Graduate School,1,36,200000.0,1,-1,-2,-14386.0,3432.0,0.0,10118.0,0.0,100000.0
352,1,Male,Graduate School,0,30,380000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
353,0,Female,University,0,43,80000.0,0,0,0,77057.0,58501.0,19036.0,3177.0,3000.0,695.0
354,0,Male,High School,1,58,50000.0,2,2,0,15899.0,18122.0,19089.0,3400.0,1000.0,634.0
355,1,Male,University,1,45,180000.0,-1,0,0,27679.0,29650.0,30419.0,1481.0,1100.0,1500.0
356,0,Female,University,0,26,240000.0,0,0,0,141315.0,124226.0,113966.0,6349.0,3870.0,3825.0
357,0,Male,University,0,34,380000.0,0,0,0,194314.0,193992.0,171253.0,9010.0,5000.0,5000.0
358,0,Female,Other,0,24,110000.0,0,0,0,83755.0,79044.0,82333.0,3000.0,2900.0,3500.0
359,0,Male,Graduate School,1,34,260000.0,-1,-1,-1,49657.0,51058.0,34039.0,291.0,35696.0,291.0
360,1,Female,University,0,23,500000.0,4,2,0,507726.0,499936.0,484612.0,10000.0,14000.0,16000.0
361,0,Female,University,0,30,320000.0,0,0,0,71305.0,72029.0,74374.0,2589.0,2570.0,2781.0
362,0,Male,University,0,32,50000.0,4,2,0,45734.0,43562.0,45008.0,0.0,1262.0,1275.0
363,1,Male,Graduate School,1,40,110000.0,1,-1,-1,0.0,2066.0,216.0,0.0,0.0,216.0
364,0,Female,Graduate School,0,35,230000.0,-2,-2,-2,761.0,399.0,576.0,300.0,665.0,613.0
365,0,Female,University,1,56,330000.0,1,-1,-1,-9.0,1488.0,3965.0,1529.0,0.0,8676.0
366,0,Female,University,1,61,50000.0,0,0,0,47166.0,50476.0,23171.0,3000.0,975.0,2000.0
367,0,Male,University,0,24,10000.0,-1,2,0,2887.0,2989.0,2008.0,0.0,0.0,150.0
368,0,Male,Graduate School,1,40,300000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
369,1,Female,University,1,32,20000.0,3,0,0,20631.0,19703.0,10918.0,0.0,384.0,632.0
370,1,Male,University,1,36,180000.0,2,-2,-2,83538.0,0.0,0.0,0.0,0.0,0.0
371,0,Male,Graduate School,0,30,160000.0,-1,-1,-1,99.0,15086.0,13028.0,2977.0,9123.0,29712.0
372,0,Female,Graduate School,0,34,90000.0,0,0,2,34302.0,43449.0,49718.0,1640.0,0.0,0.0
373,0,Male,High School,0,54,30000.0,0,0,0,22987.0,22352.0,24339.0,2500.0,1500.0,2000.0
374,0,Male,Graduate School,1,46,180000.0,0,0,0,173267.0,175233.0,28089.0,8100.0,3305.0,160719.0
375,0,Male,High School,1,58,30000.0,0,0,0,19143.0,21229.0,21800.0,1640.0,915.0,1000.0
376,0,Male,University,1,43,30000.0,1,0,0,20518.0,20905.0,25183.0,0.0,946.0,0.0
377,0,Female,Graduate School,0,28,140000.0,-1,0,-1,10833.0,7609.0,3400.0,14000.0,4991.0,5500.0
378,0,Male,Graduate School,0,30,210000.0,0,0,0,69937.0,43308.0,47842.0,3500.0,2000.0,3000.0
379,1,Male,University,0,31,50000.0,0,0,0,20526.0,15093.0,11139.0,2000.0,327.0,3000.0
380,0,Female,University,0,29,130000.0,0,0,0,89055.0,70947.0,73875.0,4200.0,2600.0,2701.0
381,1,Female,University,1,37,50000.0,2,2,0,1894.0,3381.0,1948.0,1500.0,200.0,500.0
382,0,Male,High School,1,36,140000.0,0,0,0,100594.0,91502.0,88616.0,3000.0,4000.0,3400.0
383,1,Female,University,0,28,170000.0,-1,0,0,2948.0,5646.0,5577.0,1105.0,0.0,500.0
384,0,Male,University,0,25,80000.0,0,0,0,22619.0,27923.0,0.0,10010.0,579.0,0.0
385,0,Female,Unknown,1,42,410000.0,0,0,0,338106.0,344464.0,234939.0,15000.0,9000.0,9000.0
386,0,Female,Graduate School,0,29,80000.0,1,-1,-2,0.0,0.0,0.0,80000.0,0.0,0.0
387,1,Male,High School,1,73,80000.0,-1,0,2,63144.0,68875.0,72870.0,3500.0,3500.0,3500.0
388,0,Male,University,1,43,150000.0,0,0,0,153249.0,156523.0,162866.0,7900.0,5700.0,5700.0
389,1,Male,Graduate School,1,30,260000.0,-1,-1,0,1131.0,582.0,0.0,291.0,0.0,130291.0
390,0,Male,Graduate School,1,38,350000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
391,1,Female,University,1,39,280000.0,1,0,0,-1312.0,37297.0,32581.0,38621.0,1130.0,1011.0
392,0,Male,University,1,44,310000.0,0,0,0,103797.0,87720.0,72090.0,4400.0,3011.0,3001.0
393,0,Female,University,0,29,140000.0,0,0,0,20110.0,18862.0,21214.0,3000.0,3000.0,2000.0
394,0,Male,Graduate School,1,51,360000.0,-1,-1,-2,38000.0,0.0,0.0,25000.0,0.0,0.0
395,0,Female,Graduate School,0,27,140000.0,0,0,0,142428.0,143952.0,142650.0,10000.0,6000.0,6000.0
396,0,Male,Graduate School,0,38,100000.0,0,0,0,40810.0,42351.0,43011.0,2502.0,860.0,579.0
397,0,Female,University,0,22,50000.0,-2,-2,-2,0.0,0.0,0.0,0.0,848.0,632.0
398,0,Female,University,1,30,210000.0,0,0,0,104701.0,108423.0,82733.0,4002.0,3500.0,2700.0
399,0,Female,University,0,25,120000.0,2,2,2,120298.0,109887.0,119311.0,4007.0,8272.0,0.0
400,0,Male,Graduate School,0,29,240000.0,0,0,0,156362.0,99174.0,28797.0,5233.0,2072.0,184922.0
401,0,Female,High School,0,42,60000.0,0,0,0,41322.0,28097.0,28768.0,1488.0,962.0,2541.0
402,1,Male,Graduate School,0,41,150000.0,-1,-1,-1,1464.0,384.0,2344.0,2091.0,0.0,0.0
403,0,Male,University,1,48,30000.0,0,0,0,27879.0,27806.0,25667.0,1774.0,1046.0,1089.0
404,1,Female,Graduate School,0,29,160000.0,2,2,2,160432.0,159676.0,170098.0,7500.0,11558.0,0.0
405,0,Male,Graduate School,1,52,200000.0,-2,-2,-2,3858.0,3410.0,0.0,2690.0,0.0,85900.0
406,0,Female,University,1,25,120000.0,0,0,-2,26476.0,0.0,0.0,6000.0,0.0,0.0
407,0,Male,Graduate School,1,37,500000.0,1,0,0,507062.0,430637.0,356636.0,325.0,12137.0,14113.0
408,0,Female,Graduate School,0,27,320000.0,0,0,0,55607.0,59001.0,59508.0,11404.0,10450.0,16477.0
409,0,Male,Graduate School,0,31,280000.0,0,0,0,168382.0,180650.0,168399.0,10000.0,6371.0,5947.0
410,1,Female,Graduate School,0,23,60000.0,1,2,2,29332.0,30805.0,32349.0,0.0,1600.0,1300.0
411,0,Female,Graduate School,1,38,200000.0,-1,-2,-1,190.0,0.0,-150.0,0.0,367.0,0.0
412,0,Female,Graduate School,1,32,230000.0,1,-1,-1,0.0,2809.0,792.0,0.0,4606.0,3404.0
413,1,Female,University,0,27,230000.0,1,0,0,13668.0,13135.0,9218.0,0.0,423.0,1000.0
414,0,Female,High School,1,41,480000.0,-2,-2,-2,14867.0,199960.0,19371.0,26734.0,9033.0,22593.0
415,0,Female,High School,1,35,50000.0,-1,-1,-2,22500.0,0.0,0.0,5000.0,0.0,0.0
416,0,Female,Graduate School,0,31,200000.0,-2,-2,-2,7184.0,1097.0,0.0,17507.0,0.0,160.0
417,0,Female,Graduate School,0,30,50000.0,0,0,0,14811.0,17286.0,19450.0,2000.0,1200.0,0.0
418,0,Male,University,1,48,50000.0,0,0,0,44338.0,35639.0,19091.0,3629.0,2000.0,2000.0
419,1,Female,Graduate School,0,36,260000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
420,0,Male,Graduate School,0,24,30000.0,2,0,0,25265.0,27710.0,30002.0,1500.0,1007.0,0.0
421,0,Female,Graduate School,0,29,440000.0,0,0,0,169661.0,158520.0,157963.0,8071.0,7013.0,6028.0
422,0,Female,University,0,38,230000.0,-1,-1,-1,10237.0,1350.0,2980.0,2795.0,371.0,0.0
423,1,Male,University,1,38,200000.0,2,2,0,104978.0,102663.0,98045.0,4500.0,3500.0,9000.0
424,0,Female,University,1,30,490000.0,0,0,0,192586.0,201666.0,196698.0,10000.0,7306.0,6429.0
425,0,Female,University,1,32,80000.0,-1,-2,-2,11262.0,0.0,0.0,0.0,0.0,0.0
426,1,Female,High School,0,49,20000.0,2,2,0,9551.0,13087.0,15327.0,3000.0,0.0,1500.0
427,1,Female,Graduate School,0,31,170000.0,-1,-1,0,199.0,199.0,199.0,199.0,398.0,199.0
428,0,Male,Graduate School,0,27,70000.0,0,0,0,70119.0,66601.0,28949.0,3600.0,600.0,1327.0
429,0,Female,University,0,33,210000.0,0,0,0,212601.0,119362.0,68791.0,6000.0,5000.0,3000.0
430,0,Female,University,0,25,90000.0,0,0,0,91894.0,73241.0,76070.0,3200.0,3000.0,3000.0
431,1,Female,Graduate School,0,27,390000.0,0,0,0,304867.0,300426.0,292885.0,13007.0,10041.0,10512.0
432,0,Female,Graduate School,0,29,110000.0,0,0,0,48123.0,50422.0,52014.0,2500.0,2000.0,2057.0
433,0,Female,Graduate School,1,36,580000.0,0,0,0,159760.0,166127.0,168755.0,6422.0,5951.0,5894.0
434,0,Male,High School,1,55,360000.0,0,-1,-1,9210.0,17231.0,0.0,6015.0,1775.0,0.0
435,1,Female,University,1,32,270000.0,1,2,2,234752.0,229286.0,223690.0,10000.0,0.0,8000.0
436,0,Female,Graduate School,0,27,60000.0,-1,-2,2,14072.0,0.0,150.0,0.0,300.0,150.0
437,0,Male,High School,1,37,110000.0,0,0,0,61807.0,62162.0,60272.0,2300.0,2300.0,2300.0
438,0,Female,Graduate School,1,25,50000.0,0,0,0,51044.0,46677.0,21399.0,2500.0,1000.0,800.0
439,1,Female,Graduate School,0,23,80000.0,0,0,0,77024.0,57806.0,46235.0,3212.0,956.0,1800.0
440,0,Male,University,0,23,50000.0,-1,-1,0,350.0,400.0,12645.0,350.0,1695.0,485.0
441,0,Male,Graduate School,0,32,100000.0,0,0,2,83831.0,87289.0,93381.0,4000.0,6500.0,0.0
442,0,Female,Graduate School,0,26,30000.0,1,-1,-1,0.0,945.0,197.0,0.0,0.0,2995.0
443,0,Female,Graduate School,0,27,200000.0,0,0,0,122923.0,126355.0,117213.0,5704.0,4000.0,10033.0
444,1,Male,Graduate School,0,44,240000.0,0,0,0,246135.0,234557.0,194410.0,12026.0,7400.0,8000.0
445,0,Male,University,0,34,220000.0,0,0,0,37304.0,29254.0,20329.0,1600.0,1100.0,600.0
446,0,Female,Graduate School,0,28,160000.0,0,0,0,146433.0,89902.0,82255.0,4500.0,3000.0,2500.0
447,0,Female,Graduate School,1,53,180000.0,-1,-1,0,46122.0,29366.0,0.0,1260.0,54.0,1599.0
448,0,Male,Other,1,42,200000.0,0,0,0,38564.0,32253.0,30900.0,5000.0,1956.0,0.0
449,0,Female,High School,1,30,140000.0,0,0,0,96304.0,82227.0,60848.0,4505.0,0.0,2300.0
450,1,Male,Graduate School,1,51,380000.0,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
451,1,Male,Graduate School,1,53,600000.0,2,0,0,467150.0,469703.0,440982.0,0.0,16000.0,21000.0
452,0,Male,University,0,37,260000.0,0,0,0,255691.0,36638.0,127402.0,14000.0,130000.0,6000.0
453,0,Female,Graduate School,0,26,200000.0,0,-2,-2,156786.0,1443.0,1443.0,179.0,1443.0,871.0
454,0,Male,University,0,42,80000.0,0,0,0,78129.0,78553.0,48919.0,2500.0,1800.0,1800.0
455,0,Male,University,0,39,40000.0,0,0,0,40034.0,17431.0,10600.0,2027.0,301.0,5315.0
456,0,Male,High School,0,39,130000.0,1,2,2,71034.0,74175.0,77217.0,0.0,0.0,0.0
457,0,Male,Graduate School,0,32,50000.0,-1,0,0,23974.0,25326.0,0.0,1800.0,1300.0,0.0
458,0,Female,University,1,41,230000.0,-1,-1,-1,819.0,5473.0,6985.0,18163.0,12887.0,9130.0
459,1,Male,University,1,48,70000.0,0,0,0,50927.0,32017.0,9730.0,2100.0,500.0,6400.0
460,0,Female,University,1,38,180000.0,0,0,0,152510.0,159019.0,126075.0,5657.0,5000.0,5000.0
461,0,Female,University,1,36,80000.0,-1,-1,-1,1689.0,5702.0,1260.0,8638.0,2980.0,7868.0
462,0,Female,University,0,26,290000.0,0,0,-1,20807.0,100000.0,23473.0,80000.0,3015.0,1148.0
463,0,Female,Graduate School,0,28,230000.0,0,0,0,30141.0,110503.0,97599.0,120093.0,3013.0,5882.0
464,0,Female,High School,0,56,170000.0,1,-1,-2,0.0,1991.0,0.0,0.0,0.0,150.0
465,1,Male,Graduate School,1,59,230000.0,-1,0,0,208459.0,203813.0,198999.0,7536.0,7100.0,6844.0
466,1,Male,Graduate School,0,38,220000.0,0,0,0,212795.0,212759.0,167743.0,8909.0,9000.0,6000.0
467,0,Male,University,0,32,230000.0,0,0,0,28114.0,25000.0,19860.0,1610.0,655.0,620.0
468,0,Male,University,1,38,500000.0,0,0,0,59372.0,49515.0,48268.0,10026.0,50091.0,5078.0
469,0,Female,Graduate School,1,41,90000.0,-1,-1,-1,6160.0,6190.0,2870.0,3276.0,307.0,670.0
470,1,Female,High School,0,35,390000.0,0,0,0,355215.0,373181.0,257496.0,13802.0,8893.0,10000.0
471,0,Female,University,0,41,400000.0,0,0,0,366193.0,375948.0,152127.0,14020.0,6243.0,6061.0
472,0,Male,University,1,34,180000.0,-1,-1,-1,2927.0,1140.0,1180.0,2790.0,2144.0,1382.0
473,0,Male,High School,1,38,60000.0,1,2,0,29295.0,31018.0,34213.0,1800.0,2000.0,1500.0
474,0,Female,University,1,32,120000.0,-1,-1,-1,4158.0,0.0,0.0,2682.0,6440.0,5930.0
475,0,Female,University,0,29,60000.0,0,0,0,27199.0,28937.0,30391.0,1900.0,1000.0,1000.0
476,0,Male,Graduate School,0,44,50000.0,0,0,0,50893.0,29241.0,29106.0,1800.0,1200.0,1166.0
477,0,Female,University,1,37,70000.0,0,0,0,66759.0,72972.0,50610.0,2518.0,0.0,1985.0
478,0,Female,Graduate School,1,38,500000.0,-1,-1,-1,600.0,501.0,600.0,0.0,300.0,300.0
479,0,Male,Graduate School,0,31,200000.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0
480,0,Female,University,1,40,250000.0,0,0,-1,44930.0,90801.0,1069.0,120041.0,0.0,0.0
481,1,Male,University,0,26,140000.0,0,2,2,131367.0,140202.0,140419.0,17000.0,11400.0,5300.0
482,0,Female,University,0,28,70000.0,0,0,-1,41264.0,37887.0,6736.0,2112.0,758.0,0.0
483,0,Male,High School,1,48,90000.0,1,2,2,77604.0,71334.0,63228.0,1700.0,1600.0,1500.0
484,0,Female,University,1,43,100000.0,-1,-1,-1,2491.0,574.0,2306.0,1709.0,556.0,2562.0
485,0,Male,University,1,31,190000.0,0,0,0,177554.0,172914.0,115494.0,7600.0,4137.0,4027.0
486,0,Female,Graduate School,1,42,230000.0,-1,-1,-1,6865.0,13165.0,10500.0,15111.0,0.0,6992.0
487,0,Male,University,1,39,320000.0,0,0,0,93768.0,91579.0,92837.0,3317.0,4218.0,6080.0
488,1,Female,University,1,36,220000.0,-1,-1,-1,396.0,792.0,396.0,1648.0,0.0,396.0
489,0,Female,Graduate School,1,34,260000.0,-1,-1,-1,16426.0,4663.0,4414.0,6277.0,4140.0,2646.0
490,0,Female,University,0,32,90000.0,-2,-2,-2,573.0,0.0,0.0,157.0,0.0,0.0
491,0,Female,University,1,43,30000.0,2,2,2,28703.0,24022.0,20859.0,1300.0,1608.0,900.0
492,0,Male,University,0,30,260000.0,0,0,0,98560.0,222102.0,68500.0,4000.0,207.0,2003.0
493,0,Female,University,0,28,170000.0,0,-1,-2,28304.0,308.0,0.0,4000.0,0.0,0.0
494,1,Female,Graduate School,1,28,80000.0,0,0,0,8574.0,10038.0,10400.0,1203.0,248.0,294.0
495,0,Male,Graduate School,1,41,50000.0,-1,-1,-1,508.0,226.0,220.0,1000.0,1000.0,640.0
496,0,Female,High School,0,47,200000.0,0,0,0,203183.0,194449.0,200526.0,7521.0,7000.0,8000.0
497,0,Male,University,0,23,20000.0,0,2,0,16440.0,18333.0,30190.0,7403.0,820.0,1113.0
498,0,Female,Graduate School,1,49,250000.0,-1,-2,-1,66.0,0.0,-6.0,0.0,120.0,1645.0
499,0,Male,Graduate School,1,38,20000.0,0,0,2,15912.0,20565.0,20255.0,1623.0,750.0,800.0
